NMiter,kp,ki,kd,Ts,M,SSe,feas,feasResidual,Time(s),gradnorm,funCalls
135,-4.130795279669758,9.999923890433335,9.99945907684701,3.0307274442244934,0.01769008400991288,-8.410490082155775e-10,True,0.0,640.6380636692047,2.2507751793358044,251
136,-4.130795279669758,9.999923890433335,9.99945907684701,3.0307274442244934,0.01769008400991288,-8.410490082155775e-10,True,0.0,645.0022947788239,2.2507751793358044,253
137,-4.130795279669758,9.999923890433335,9.99945907684701,3.0307274442244934,0.01769008400991288,-8.410490082155775e-10,True,0.0,649.4510343074799,2.2507751793358044,255
138,-4.131043560263475,10.000074577954045,9.999960207389623,3.0306997597770087,0.017693423177459176,-8.424436703791116e-10,True,7.457795404519629e-05,653.8240487575531,2.251546905095959,257
139,-4.131043560263475,10.000074577954045,9.999960207389623,3.0306997597770087,0.017693423177459176,-8.424436703791116e-10,True,7.457795404519629e-05,658.0739195346832,2.251546905095959,259
140,-4.131043560263475,10.000074577954045,9.999960207389623,3.0306997597770087,0.017693423177459176,-8.424436703791116e-10,True,7.457795404519629e-05,662.5217487812042,2.251546905095959,261
141,-4.131043560263475,10.000074577954045,9.999960207389623,3.0306997597770087,0.017693423177459176,-8.424436703791116e-10,True,7.457795404519629e-05,666.9251847267151,2.251546905095959,263
142,-4.131043560263475,10.000074577954045,9.999960207389623,3.0306997597770087,0.017693423177459176,-8.424436703791116e-10,True,7.457795404519629e-05,671.5133283138275,2.251546905095959,265
143,-4.131043560263475,10.000074577954045,9.999960207389623,3.0306997597770087,0.017693423177459176,-8.424436703791116e-10,True,7.457795404519629e-05,675.76726603508,2.251546905095959,267
144,-4.13107907110202,10.000093281837227,10.000034148562024,3.030696350349516,0.0176939310411616,-8.426452868803835e-10,True,9.328183722701056e-05,680.4983003139496,2.2516651938660415,269
145,-4.13107907110202,10.000093281837227,10.000034148562024,3.030696350349516,0.0176939310411616,-8.426452868803835e-10,True,9.328183722701056e-05,684.3030695915222,2.2516651938660415,270
146,-4.13107907110202,10.000093281837227,10.000034148562024,3.030696350349516,0.0176939310411616,-8.426452868803835e-10,True,9.328183722701056e-05,688.6835975646973,2.2516651938660415,272
147,-4.13107907110202,10.000093281837227,10.000034148562024,3.030696350349516,0.0176939310411616,-8.426452868803835e-10,True,9.328183722701056e-05,692.9628465175629,2.2516651938660415,274
148,-4.131047871955884,10.000050028924813,9.999962450609353,3.030701685267762,0.017693587327494115,-8.424712039101223e-10,True,5.0028924812650644e-05,697.2057883739471,2.2515918195253435,276
149,-4.131082981460564,10.000039182111319,10.000024369075572,3.0307004874662398,0.017694176731520104,-8.426712660991598e-10,True,3.918211131903604e-05,701.6620450019836,2.251736124114456,278
150,-4.131082981460564,10.000039182111319,10.000024369075572,3.0307004874662398,0.017694176731520104,-8.426712660991598e-10,True,3.918211131903604e-05,705.5550990104675,2.251736124114456,279
151,-4.131082981460564,10.000039182111319,10.000024369075572,3.0307004874662398,0.017694176731520104,-8.426712660991598e-10,True,3.918211131903604e-05,709.8029599189758,2.251736124114456,281
152,-4.131082981460564,10.000039182111319,10.000024369075572,3.0307004874662398,0.017694176731520104,-8.426712660991598e-10,True,3.918211131903604e-05,714.0213551521301,2.251736124114456,283
153,-4.131082981460564,10.000039182111319,10.000024369075572,3.0307004874662398,0.017694176731520104,-8.426712660991598e-10,True,3.918211131903604e-05,718.2314102649689,2.251736124114456,285
154,-4.1310957161685655,10.000062304397998,10.000056174464024,3.030697950973359,0.017694303723377994,-8.427420983281309e-10,True,6.230439799814746e-05,722.99010014534,2.2517616973233934,287
155,-4.1310957161685655,10.000062304397998,10.000056174464024,3.030697950973359,0.017694303723377994,-8.427420983281309e-10,True,6.230439799814746e-05,727.1979925632477,2.2517616973233934,289
156,-4.1310918966339205,10.000047870889379,10.000044953374324,3.0306993861640374,0.017694295597551667,-8.427227804475024e-10,True,4.787088937874273e-05,731.4101979732513,2.2517628890674772,291
157,-4.131096882247479,10.000055084656754,10.000055802227958,3.030698438140971,0.01769434491944708,-8.427478714878589e-10,True,5.58022279584236e-05,735.8401861190796,2.251773181830358,293
158,-4.131096882247479,10.000055084656754,10.000055802227958,3.030698438140971,0.01769434491944708,-8.427478714878589e-10,True,5.58022279584236e-05,740.3932802677155,2.251773181830358,295
159,-4.131096882247479,10.000055084656754,10.000055802227958,3.030698438140971,0.01769434491944708,-8.427478714878589e-10,True,5.58022279584236e-05,744.1541955471039,2.251773181830358,296
160,-4.131096882247479,10.000055084656754,10.000055802227958,3.030698438140971,0.01769434491944708,-8.427478714878589e-10,True,5.58022279584236e-05,748.3487124443054,2.251773181830358,298
161,-4.131096882247479,10.000055084656754,10.000055802227958,3.030698438140971,0.01769434491944708,-8.427478714878589e-10,True,5.58022279584236e-05,752.6978964805603,2.251773181830358,300
162,-4.131095209816969,10.000050235458183,10.000050030042459,3.0306988141101594,0.0176943277548324,-8.427396558374767e-10,True,5.023545818261255e-05,756.8949568271637,2.2517700767344855,302
