NMiter,kp,ki,kd,Ts,M,SSe,feas,feasResidual,Time(s),gradnorm,funCalls
330,-2.0217530663924066,9.288644750961218,2.146643235666872,4.188910488924484,0.10022910943130024,-7.769473731045196e-09,False,0.00022910943130023675,1640.5760326385498,10.42500706012544,602
331,-2.0217530663924066,9.288644750961218,2.146643235666872,4.188910488924484,0.10022910943130024,-7.769473731045196e-09,False,0.00022910943130023675,1645.0474781990051,10.42500706012544,603
332,-2.0217530663924066,9.288644750961218,2.146643235666872,4.188910488924484,0.10022910943130024,-7.769473731045196e-09,False,0.00022910943130023675,1649.6136105060577,10.42500706012544,604
333,-2.019470091216599,9.287554734217718,2.1444670482770123,4.188804719923076,0.10018152257979299,-7.718178762772254e-09,False,0.00018152257979298092,1654.903492450714,10.433691087724565,606
334,-2.019470091216599,9.287554734217718,2.1444670482770123,4.188804719923076,0.10018152257979299,-7.718178762772254e-09,False,0.00018152257979298092,1659.487452507019,10.433691087724565,607
335,-2.0274565113394196,9.294420992012128,2.152373264137589,4.188633973516614,0.10042328015632801,-7.934189749647658e-09,False,0.0004232801563280042,1664.3964686393738,10.401405613211256,609
336,-2.0212609661120258,9.290785756004823,2.146402588168172,4.18846634048104,0.10027737485693254,-7.786808753351693e-09,False,0.0002773748569325357,1669.3466937541962,10.425324206435741,611
337,-2.0212609661120258,9.290785756004823,2.146402588168172,4.18846634048104,0.10027737485693254,-7.786808753351693e-09,False,0.0002773748569325357,1674.3717675209045,10.425324206435741,612
338,-2.0212609661120258,9.290785756004823,2.146402588168172,4.18846634048104,0.10027737485693254,-7.786808753351693e-09,False,0.0002773748569325357,1679.5656049251556,10.425324206435741,613
339,-2.025385975136233,9.297429297205873,2.15078377976627,4.187829422446449,0.10047836702669029,-7.934408685628114e-09,False,0.0004783670266902823,1685.1918909549713,10.406629824142518,615
340,-2.025385975136233,9.297429297205873,2.15078377976627,4.187829422446449,0.10047836702669029,-7.934408685628114e-09,False,0.0004783670266902823,1689.7268953323364,10.406629824142518,616
341,-2.0082334874001058,9.284958207203758,2.134022493382325,4.187795442180652,0.1000152927993309,-7.491985476448804e-09,False,1.5292799330893225e-05,1694.6461877822876,10.474899053270745,618
342,-2.015524374327809,9.297047283925593,2.1417996220709483,4.186606526028931,0.10037842259944593,-7.751976172087893e-09,False,0.0003784225994459267,1699.6683340072632,10.441298350835629,620
343,-2.015524374327809,9.297047283925593,2.1417996220709483,4.186606526028931,0.10037842259944593,-7.751976172087893e-09,False,0.0003784225994459267,1704.0401997566223,10.441298350835629,621
344,-1.9813216253493593,9.277205464082144,2.108859960808399,4.185665032087045,0.09958173914482348,-6.8896799376716444e-09,True,0.0,1709.2456777095795,10.576499564090893,623
345,-1.9887147387708666,9.294394900964761,2.1172200010023623,4.183583789058824,0.10007171266942234,-7.177150429527046e-09,False,7.171266942233856e-05,1714.2292461395264,10.538349584926308,625
